Date,2005,2006,2007,2008,2009,2010,2011,2012
15-Sep,0.161452897,0.436625499,0.106652005,0.135094912,0.109524549,0.101823495,0.161396311,0.090180667
16-Sep,0.154929387,0.41309896,0.123517334,0.149806922,0.09831818,0.11437365,0.162996442,0.086525891
17-Sep,0.146901308,0.43068012,0.134082705,0.140544025,0.091102045,0.099374853,0.167832732,0.086525891
18-Sep,0.128221364,0.401590412,0.158086745,0.129728209,0.073982622,0.092154439,0.172722576,0.085320352
19-Sep,0.131275999,0.351896904,0.167714657,0.136902165,0.073982622,0.088615832,0.176012042,0.092648772
20-Sep,0.140581477,0.357249473,0.169666132,0.157378207,0.079540267,0.083973225,0.184338426,0.092648772
21-Sep,0.145312735,0.325765631,0.167714657,0.17294297,0.081805385,0.077174094,0.191104335,0.098928388
22-Sep,0.156551904,0.271967736,0.150541249,0.197322459,0.080669843,0.078293375,0.19796253,0.106667308
23-Sep,0.17140367,0.249183483,0.143136937,0.197322459,0.100769176,0.064188401,0.192810263,0.111947963
24-Sep,0.184974181,0.267327664,0.125255278,0.193174552,0.110797557,0.068424271,0.186021208,0.12141888
25-Sep,0.184974181,0.305616796,0.118359134,0.184979799,0.114649586,0.069497881,0.177665606,0.11597136
26-Sep,0.174764137,0.341318165,0.113285054,0.178922853,0.119862062,0.073850064,0.169456748,0.113283134
27-Sep,0.176452454,0.351896904,0.113285054,0.153574803,0.117244955,0.079418252,0.174364361,0.113283134
28-Sep,0.166403655,0.368081146,0.12006923,0.149806922,0.112076076,0.079418252,0.176012042,0.110618778
29-Sep,0.159813678,0.357249473,0.121788641,0.147936368,0.117244955,0.087447044,0.174364361,0.102770345
30-Sep,0.161452897,0.41309896,0.116658384,0.133296815,0.109524549,0.087447044,0.184338426,0.098928388
01-Oct,0.156551904,0.407323481,0.137677383,0.124444718,0.095889897,0.106782608,0.180990329,0.105362239
02-Oct,0.154929387,0.395899727,0.16191192,0.142378575,0.09831818,0.101823495,0.19796253,0.098928388
03-Oct,0.153312478,0.368081146,0.163837527,0.140544025,0.08874277,0.094540166,0.2137269,0.102770345
04-Oct,0.145312735,0.341318165,0.173594781,0.151686409,0.093484471,0.099374853,0.208421165,0.107978432
05-Oct,0.154929387,0.305616796,0.156187226,0.165090758,0.08874277,0.079418252,0.217292152,0.117324382
06-Oct,0.142152798,0.262729235,0.14867687,0.1870158,0.092290374,0.080548698,0.208421165,0.117324382
07-Oct,0.153312478,0.219028222,0.154296454,0.19940897,0.105738755,0.064712722,0.208421165,0.120048158
08-Oct,0.159813678,0.236011364,0.134082705,0.195244312,0.121178729,0.073850064,0.208421165,0.124177908
09-Oct,0.163097646,0.249183483,0.13229896,0.191113198,0.126499148,0.07275341,0.20316627,0.129765858
10-Oct,0.166403655,0.300684372,0.130524314,0.184979799,0.130545501,0.085125718,0.199691407,0.122795469
11-Oct,0.179845167,0.379081717,0.141308118,0.180933302,0.142968795,0.095740963,0.186021208,0.11868332
12-Oct,0.17140367,0.448643899,0.137677383,0.167040779,0.144375192,0.105535148,0.194521946,0.105362239
13-Oct,0.156551904,0.466990977,0.14682134,0.153574803,0.147203451,0.110555461,0.196239372,0.087737803
14-Oct,0.154929387,0.485722021,0.143136937,0.144222167,0.140171529,0.11823671,0.186021208,0.086525891
15-Oct,0.137456238,0.498423023,0.167714657,0.136902165,0.126499148,0.131431946,0.196239372,0.077061957
16-Oct,0.13901595,0.460832654,0.16191192,0.136902165,0.119862062,0.127422501,0.201425991,0.079389061
17-Oct,0.134354352,0.460832654,0.179551656,0.127957759,0.115944546,0.116944066,0.196239372,0.078222242
18-Oct,0.119201684,0.442613417,0.193746076,0.142378575,0.117244955,0.113095912,0.192810263,0.077061957
19-Oct,0.113310752,0.368081146,0.197876706,0.153574803,0.103242746,0.108035159,0.199691407,0.078222242
20-Oct,0.137456238,0.368081146,0.191693211,0.170966909,0.106995132,0.095740963,0.191104335,0.091411575
21-Oct,0.142152798,0.351896904,0.175571909,0.17294297,0.110797557,0.090969551,0.192810263,0.104063246
22-Oct,0.142152798,0.341318165,0.163837527,0.189060274,0.115944546,0.088615832,0.192810263,0.106667308
23-Oct,0.151701195,0.33090777,0.163837527,0.1870158,0.121178729,0.082826208,0.192810263,0.101483556
24-Oct,0.156551904,0.341318165,0.158086745,0.17294297,0.122500785,0.081684692,0.179325039,0.096397897
25-Oct,0.153312478,0.33090777,0.165771781,0.163149465,0.125161009,0.088615832,0.179325039,0.092648772
26-Oct,0.150095558,0.368081146,0.13229896,0.147936368,0.122500785,0.082826208,0.164602565,0.084121211
27-Oct,0.140581477,0.395899727,0.12006923,0.131507905,0.119862062,0.095740963,0.158214082,0.070238833
28-Oct,0.137456238,0.379081717,0.130524314,0.120969027,0.115944546,0.110555461,0.164602565,0.065497184
29-Oct,0.134354352,0.41309896,0.123517334,0.119245268,0.115944546,0.103055573,0.162996442,0.058361385
30-Oct,0.126703,0.442613417,0.152414453,0.120969027,0.106995132,0.11823671,0.159802186,0.057841388
31-Oct,0.120689797,0.390251401,0.159994985,0.122702188,0.099540847,0.111823177,0.159802186,0.058257245
01-Nov,0.108957894,0.395899727,0.158086745,0.127957759,0.087571861,0.099374853,0.172722576,0.061411859
02-Nov,0.097630256,0.27664948,0.156187226,0.131507905,0.087571861,0.095740963,0.172722576,0.06333463
03-Nov,0.087123462,0.219028222,0.169666132,0.146074774,0.068577394,0.086283665,0.171086701,0.059721582
04-Nov,0.092122747,0.187041291,0.156187226,0.142378575,0.070721013,0.078293375,0.167832732,0.065279696
05-Nov,0.106087516,0.178705693,0.134082705,0.147936368,0.072889292,0.079418252,0.161396311,0.066917497
06-Nov,0.103242626,0.183227806,0.134082705,0.149806922,0.073982622,0.078293375,0.169456748,0.070238833
07-Nov,0.107519534,0.179455285,0.116658384,0.153574803,0.081805385,0.065133247,0.162996442,0.072486645
08-Nov,0.117719697,0.194791301,0.109949504,0.142378575,0.091102045,0.071662478,0.144194503,0.069124977
09-Nov,0.110402569,0.244751305,0.12006923,0.135094912,0.093484471,0.07275341,0.135125139,0.066807834
10-Nov,0.111853531,0.271967736,0.103392836,0.127957759,0.099540847,0.085125718,0.120512822,0.057426656
11-Nov,0.107519534,0.29094506,0.098576577,0.115826081,0.102003148,0.09334465,0.127739563,0.0450452
12-Nov,0.096243469,0.27664948,0.103392836,0.105797587,0.089919505,0.09334465,0.124829684,0.044856406
13-Nov,0.085655087,0.300684372,0.113285054,0.092346629,0.081805385,0.092154439,0.127739563,0.04233714
14-Nov,0.072063069,0.300684372,0.101777714,0.096435501,0.075082047,0.092154439,0.127739563,0.03711366
15-Nov,0.062842076,0.267327664,0.114967013,0.092346629,0.056145699,0.09334465,0.132151987,0.035892026
16-Nov,0.065625295,0.262729235,0.121788641,0.098825026,0.058838554,0.086283665,0.130674855,0.034685891
17-Nov,0.067338876,0.223211999,0.123517334,0.117530942,0.051380671,0.079418252,0.136621125,0.044573778
18-Nov,0.077921914,0.198727898,0.127002444,0.117530942,0.053015864,0.069821097,0.130674855,0.043263788
19-Nov,0.066357896,0.183227806,0.116658384,0.110768629,0.056640801,0.065449262,0.132151987,0.043729948
20-Nov,0.075866883,0.147339773,0.108295981,0.115826081,0.06178328,0.064188401,0.129204041,0.048688774
21-Nov,0.080516145,0.153845043,0.106652005,0.131507905,0.060050516,0.061176753,0.123384318,0.053947173
22-Nov,0.079604966,0.141312015,0.12006923,0.115826081,0.065408622,0.059231059,0.103830316,0.047430261
23-Nov,0.080907699,0.14065037,0.109949504,0.115826081,0.070721013,0.055604957,0.085585738,0.048106376
24-Nov,0.080516145,0.125256068,0.095728941,0.100913908,0.075082047,0.056103806,0.07818254,0.041509649
25-Nov,0.081561687,0.123088742,0.082121679,0.093284224,0.077299098,0.057005632,0.075771708,0.034600335
26-Nov,0.080516145,0.163341904,0.072126867,0.09125733,0.066458626,0.058621187,0.07457708,0.030262545
27-Nov,0.081038358,0.155233265,0.07757028,0.096118582,0.05743635,0.055405852,0.080621961,0.022773213
28-Nov,0.080646593,0.162272037,0.083461473,0.080637707,0.04835513,0.060252382,0.07818254,0.025687721
29-Nov,0.070185598,0.168383136,0.081825068,0.079308826,0.042246539,0.061176753,0.07939869,0.022554538
30-Nov,0.053592577,0.127129489,0.089361956,0.082273285,0.031620909,0.061279763,0.086844229,0.022773213
01-Dec,0.055541616,0.103059113,0.103392836,0.072222446,0.02941904,0.054315224,0.090661421,0.024551098
02-Dec,0.053137339,0.063189827,0.100172282,0.072080465,0.028111476,0.044292421,0.093240745,0.023581813
03-Dec,0.056119236,0.060180945,0.098417543,0.079308826,0.028647182,0.037059665,0.089382094,0.022919438
04-Dec,0.054163429,0.065385955,0.091826793,0.078720913,0.028570421,0.031016909,0.088109689,0.022773213
05-Dec,0.053023731,0.058495942,0.074829746,0.079603406,0.03043392,0.033155775,0.088109689,0.025764185
06-Dec,0.054277839,0.043728219,0.07757028,0.079308826,0.02788305,0.034749913,0.075771708,0.026147789
07-Dec,0.056582754,0.052399123,0.062098551,0.076240913,0.030985727,0.027824606,0.061587022,0.024852297
08-Dec,0.057630275,0.050832346,0.056204975,0.083320605,0.027126695,0.03208014,0.060373394,0.024776867
09-Dec,0.059036828,0.057248563,0.053910574,0.07193859,0.032582717,0.032989491,0.061034235,0.02069297
10-Dec,0.061525156,0.063844556,0.062232047,0.052394639,0.035199992,0.036026728,0.055611345,0.01676278
11-Dec,0.052910203,0.074325664,0.052902551,0.045775959,0.031302714,0.033489216,0.047540592,0.01381246
12-Dec,0.046900971,0.07291141,0.050167988,0.047217299,0.023108228,0.029007569,0.050587762,0.013212849
13-Dec,0.041659798,0.075754099,0.050784627,0.042131834,0.022263891,0.039952142,0.036632305,0.014055108
14-Dec,0.036227331,0.06605243,0.046051377,0.037712667,0.023820812,0.036455883,0.046839975,0.017154773
15-Dec,0.035032623,0.056015206,0.049676742,0.039390272,0.018547366,0.031997911,0.042719941,0.016632877
16-Dec,0.036327487,0.046280664,0.054671331,0.040752277,0.020746791,0.028848852,0.051930441,0.013331967
17-Dec,0.034145339,0.026008029,0.055436136,0.044706151,0.019402759,0.025131815,0.050587762,0.015925256
18-Dec,0.042818427,0.034112982,0.049554218,0.050646114,0.019402759,0.022173133,0.054549895,0.019715845
19-Dec,0.046900971,0.03474721,0.048092928,0.044706151,0.019138021,0.026120852,0.054549895,0.024176552
20-Dec,0.050209853,0.029991061,0.042994619,0.05531598,0.021019634,0.016524885,0.055611345,0.023804185
21-Dec,0.045814713,0.026558926,0.035599994,0.051767574,0.020610871,0.021956465,0.043202842,0.024101904
22-Dec,0.027690984,0.025598809,0.033044303,0.042828151,0.021569322,0.016721223,0.03090704,0.01875667
23-Dec,0.031147498,0.039528022,0.029047748,0.03905253,0.023534804,0.020179948,0.032195336,0.011531514
24-Dec,0.036427735,0.032246836,0.028748483,0.036939327,0.023534804,0.019139304,0.029387624,0.013331967
25-Dec,0.032586677,0.038680799,0.025250218,0.029952834,0.023463505,0.022100828,0.033415701,0.014299348
26-Dec,0.031816436,0.02896754,0.028748483,0.036719495,0.022263891,0.021525357,0.030059325,0.017286197
27-Dec,0.025789917,0.033798154,0.031072799,0.035194704,0.021156556,0.017581293,0.031077656,0.013153442
28-Dec,0.03143361,0.042303565,0.029549138,0.038940195,0.015031147,0.021597002,0.036905404,0.013872972
29-Dec,0.02851933,0.040212698,0.026783685,0.034120701,0.016880406,0.025056287,0.031505756,0.011138721
30-Dec,0.023759832,0.036033964,0.029448599,0.032010942,0.013960643,0.026120852,0.035099359,0.009409518
31-Dec,0.024021491,0.02232004,0.034633131,0.037049431,0.014078119,0.016655688,0.038005488,0.009461879
