Date,2005,2006,2007,2008,2009,2010,2011,2012
23-Jul,0.024597299,0.068220736,NaN,0.090509106,0.046444312,0.019079685,0.099650743,0.042971433
24-Jul,0.024834974,0.066617155,NaN,0.101478426,0.046376621,0.015170006,0.097863613,0.046810527
25-Jul,0.024241786,0.0741979,NaN,0.12314594,0.049313712,0.022213965,0.110681873,0.048115953
26-Jul,0.028155646,0.083299536,NaN,0.127878059,0.05420825,0.021506037,0.108806758,0.037178294
27-Jul,0.031948031,0.090951804,NaN,0.12946455,0.059967923,0.020224979,0.101452595,0.048303481
28-Jul,0.040648494,0.099254163,NaN,0.131055549,0.058511784,0.02492458,0.093809213,0.046532454
29-Jul,0.050087261,0.10106152,NaN,0.118611174,0.059967923,0.020109614,0.097863613,0.051626842
30-Jul,0.058504329,0.106082185,NaN,0.111499955,0.060699988,0.027909459,0.097863613,0.047928684
31-Jul,0.061424987,0.106082185,NaN,0.112883254,0.059967923,0.030661631,0.091034923,0.045426057
01-Aug,0.059960523,0.10885153,NaN,0.115197476,0.05420825,0.034418508,0.087789807,0.048679312
02-Aug,0.059231386,0.110399342,NaN,0.10752608,0.057787735,0.033817309,0.078216882,0.047182205
03-Aug,0.061424987,0.116656089,NaN,0.119858209,0.05420825,0.040308732,0.096091229,0.055224595
04-Aug,0.064378308,0.116656089,NaN,0.119234314,0.056347748,0.04178581,0.116394643,0.054146021
05-Aug,0.063636961,0.118236474,NaN,0.137464047,0.057066385,0.052073903,0.118327969,0.06380974
06-Aug,0.064378308,0.11195374,NaN,0.147207238,0.057066385,0.041715137,0.132266057,0.057703829
07-Aug,0.071899308,0.11195374,NaN,0.155442532,0.060699988,0.035022654,0.149056329,0.073914438
08-Aug,0.065866962,0.10501106,NaN,0.160432939,0.061434698,0.035427042,0.153396315,0.075008481
09-Aug,0.060691728,0.103486594,NaN,0.168830345,0.065147495,0.030402585,0.142652931,0.085108212
10-Aug,0.070379745,0.107156589,NaN,0.168830345,0.062912006,0.027594167,0.134314797,0.080563606
11-Aug,0.069622804,0.110399342,NaN,0.162104474,0.062172042,0.028099113,0.124214856,0.089740625
12-Aug,0.074192699,0.10885153,NaN,0.165459506,0.060699988,0.030208704,0.14054696,0.083963775
13-Aug,0.070379745,0.113514687,NaN,0.158765422,0.062912006,0.029244518,0.116394643,0.077213619
14-Aug,0.078051786,0.116656089,NaN,0.162104474,0.063654577,0.033086543,0.128211664,0.073914438
15-Aug,0.07882903,0.127852227,NaN,0.16714296,0.065897818,0.033883962,0.146907634,0.07066671
